Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber
Quincy,WA,-1,-1,-1,-1,-1,60337,-1.0,112.8,900,6255,-1
Quitman,GA,-1,-1,-1,-1,-1,28009,-1.0,89.8,692,4173,-1
Quitman,TX,-1,-1,-1,-1,-1,43285,-1.0,92.6,140,2228,-1
Racine,WI,-1,-1,-1,-1,-1,54127,90.9,95.5,7586,82059,-1
Rainbow Lakes Estates,FL,-1,-1,-1,-1,-1,48116,-1.0,101.5,-1,-1,-1
Raleigh,NC,-1,-1,-1,-1,-1,79632,99.7,96.4,29533,419700,-1
Ramona,CA,-1,-1,-1,-1,-1,92690,-1.0,146.9,-1,-1,-1
Ramseur,NC,-1,-1,-1,-1,-1,29179,-1.0,96.4,168,1772,-1
Rancho Calaveras,CA,-1,-1,-1,-1,-1,77756,-1.0,146.9,-1,-1,-1
Valley Springs,CA,-1,-1,-1,-1,-1,77756,-1.0,146.9,-1,-1,-1
Rancho Murieta,CA,-1,-1,-1,-1,-1,108525,-1.0,146.9,-1,-1,-1
Rantoul,IL,-1,-1,-1,-1,-1,42724,-1.0,90.5,897,12053,-1
Rapid City,SD,-1,-1,-1,-1,-1,55172,94.2,96.2,6462,67436,-1
Rathdrum,ID,-1,-1,-1,-1,-1,56720,-1.0,97.1,366,7174,-1
Raton,NM,-1,-1,-1,-1,-1,31694,-1.0,90.6,435,6330,-1
Ravena,NY,-1,-1,-1,-1,-1,52500,-1.0,143.7,-1,-1,-1
Ravenswood,WV,-1,-1,-1,-1,-1,35986,-1.0,90.1,78,3958,-1
Rawlins,WY,-1,-1,-1,-1,-1,64444,-1.0,93.6,584,8993,-1
Raymond,MS,-1,-1,-1,-1,-1,39529,-1.0,85.1,-1,-1,-1
Raymond,WA,-1,-1,-1,-1,-1,43220,-1.0,112.8,162,2831,-1
Raymondville,TX,-1,-1,-1,-1,-1,31110,-1.0,92.6,1469,9331,-1
Rayne,LA,-1,-1,-1,-1,-1,36011,-1.0,92.8,-1,-1,-1
Rayville,LA,-1,-1,-1,-1,-1,22040,-1.0,92.8,568,3988,-1
Reading,PA,-1,-1,-1,-1,-1,57472,96.0,100.5,8887,81370,-1
Red Bluff,CA,-1,-1,-1,-1,-1,33842,-1.0,146.9,2089,13836,-1
Red Bud,IL,-1,-1,-1,-1,-1,58409,-1.0,90.5,130,3600,-1
Redding,CA,-1,-1,-1,-1,-1,52304,108.7,146.9,7671,91414,-1
Red Hook,NY,-1,-1,-1,-1,-1,85764,-1.0,143.7,-1,-1,-1
Redmond,OR,-1,-1,-1,-1,-1,63497,-1.0,127.5,2928,25480,-1
Red Oak,IA,-1,-1,-1,-1,-1,42923,-1.0,90.3,331,5623,-1
Red Springs,NC,-1,-1,-1,-1,-1,28009,-1.0,96.4,797,3503,-1
Red Wing,MN,-1,-1,-1,-1,-1,53709,-1.0,99.6,964,15641,-1
Redwood Falls,MN,-1,-1,-1,-1,-1,50000,-1.0,99.6,349,5050,-1
Reedley,CA,-1,-1,-1,-1,-1,44780,-1.0,146.9,1323,23893,-1
Dinuba,CA,-1,-1,-1,-1,-1,44780,-1.0,146.9,2012,21094,-1
Reedsburg,WI,-1,-1,-1,-1,-1,52846,-1.0,95.5,362,8761,-1
Reedsport,OR,-1,-1,-1,-1,-1,39107,-1.0,127.5,234,4093,-1
Refugio,TX,-1,-1,-1,-1,-1,52929,-1.0,92.6,82,2627,-1
Reidsville,GA,-1,-1,-1,-1,-1,28732,-1.0,89.8,294,2412,-1
Reidsville,NC,-1,-1,-1,-1,-1,32697,-1.0,96.4,1887,14739,-1
Reno,NV,-1,-1,-1,-1,-1,63340,107.4,103.3,17301,222242,-1
Reno,CA,-1,-1,-1,-1,-1,63340,-1.0,146.9,-1,-1,-1
Rensselaer,IN,-1,-1,-1,-1,-1,47227,-1.0,91.1,504,6372,-1
Rexburg,ID,-1,-1,-1,-1,-1,31116,-1.0,97.1,507,30200,-1
Reynoldsville,PA,-1,-1,-1,-1,-1,35148,-1.0,100.5,-1,-1,-1
Rhinebeck,NY,-1,-1,-1,-1,-1,61618,-1.0,143.7,-1,-1,-1
Rhinelander,WI,-1,-1,-1,-1,-1,42882,-1.0,95.5,780,7471,-1
Rice Lake,WI,-1,-1,-1,-1,-1,47941,-1.0,95.5,733,8356,-1
Richfield,UT,-1,-1,-1,-1,-1,45455,-1.0,101.5,564,7109,-1
Richgrove,CA,-1,-1,-1,-1,-1,20962,-1.0,146.9,-1,-1,-1
Richland Center,WI,-1,-1,-1,-1,-1,45341,-1.0,95.5,208,4969,-1
Richlands,VA,-1,-1,-1,-1,-1,32662,-1.0,98.1,524,5647,-1
Richlands South,NC,-1,-1,-1,-1,-1,60308,-1.0,96.4,-1,-1,-1
Richmond,IN,-1,-1,-1,-1,-1,41825,84.2,91.1,3628,36455,-1
Richmond,OH,-1,-1,-1,-1,-1,41825,-1.0,92.9,-1,-1,-1
Richmond,KY,-1,-1,-1,-1,-1,40607,90.8,93.9,4102,34068,-1
Richmond,MI,-1,-1,-1,-1,-1,59365,-1.0,91.4,297,5615,-1
Richmond,MO,-1,-1,-1,-1,-1,51961,-1.0,91.2,466,5787,-1
Richmond,VA,-1,-1,-1,-1,-1,65526,99.2,98.1,20189,205883,-1
Ridgecrest,CA,-1,-1,-1,-1,-1,69348,-1.0,146.9,1503,25973,-1
Ridgefield,WA,-1,-1,-1,-1,-1,91301,-1.0,112.8,128,4739,-1
Ridgeland,SC,-1,-1,-1,-1,-1,31003,-1.0,94.8,309,2577,-1
Ridge Manor,FL,-1,-1,-1,-1,-1,41354,-1.0,101.5,-1,-1,-1
Ridgway,PA,-1,-1,-1,-1,-1,44760,-1.0,100.5,409,4013,-1
Rifle,CO,-1,-1,-1,-1,-1,65735,-1.0,105.8,-1,-1,-1
Rigby,ID,-1,-1,-1,-1,-1,56566,-1.0,97.1,206,3568,-1
Rincon,GA,-1,-1,-1,-1,-1,66644,-1.0,89.8,376,8354,-1
Rio Bravo,TX,-1,-1,-1,-1,-1,21589,-1.0,92.6,-1,-1,-1
El Cenizo,TX,-1,-1,-1,-1,-1,21589,-1.0,92.6,-1,-1,-1
Rio Dell,CA,-1,-1,-1,-1,-1,39980,-1.0,146.9,181,3181,-1
Rio Grande City,TX,-1,-1,-1,-1,-1,27455,-1.0,92.6,1030,14215,-1
Roma,TX,-1,-1,-1,-1,-1,27455,-1.0,92.6,450,11470,-1
Rio Hondo,TX,-1,-1,-1,-1,-1,38620,-1.0,92.6,125,2141,-1
Rio Rico Northeast,AZ,-1,-1,-1,-1,-1,47049,-1.0,107.0,-1,-1,-1
Rio Vista,CA,-1,-1,-1,-1,-1,69134,-1.0,146.9,330,8340,-1
Ripley,MS,-1,-1,-1,-1,-1,38535,-1.0,85.1,196,5773,-1
Ripley,TN,-1,-1,-1,-1,-1,32917,-1.0,90.0,1256,7473,-1
Ripley,WV,-1,-1,-1,-1,-1,37292,-1.0,90.1,122,3264,-1
Ripon,WI,-1,-1,-1,-1,-1,51134,-1.0,95.5,266,7481,-1
Riverdale,CA,-1,-1,-1,-1,-1,56123,-1.0,146.9,-1,-1,-1
River Falls,WI,-1,-1,-1,-1,-1,60846,-1.0,95.5,891,14745,-1
Riverside,CA,-1,-1,-1,-1,-1,67004,116.1,146.9,22871,301859,-1
San Bernardino,CA,-1,-1,-1,-1,-1,67004,-1.0,146.9,21243,199214,-1
Riverton,WY,-1,-1,-1,-1,-1,51054,-1.0,93.6,1156,10613,-1
Roanoke,AL,-1,-1,-1,-1,-1,41958,-1.0,88.6,248,6716,-1
Roanoke,VA,-1,-1,-1,-1,-1,54209,94.1,98.1,10857,94795,-1
Roanoke Rapids,NC,-1,-1,-1,-1,-1,36524,83.1,96.4,1892,16121,-1
Roaring Spring,PA,-1,-1,-1,-1,-1,43239,-1.0,100.5,140,2259,-1
Robertsdale,AL,-1,-1,-1,-1,-1,52678,-1.0,88.6,474,5320,-1
Robinson,IL,-1,-1,-1,-1,-1,44771,-1.0,90.5,-1,-1,-1
Robstown,TX,-1,-1,-1,-1,-1,38482,-1.0,92.6,1097,12063,-1
Rochelle,IL,-1,-1,-1,-1,-1,53404,-1.0,90.5,-1,-1,-1
Rochester,IN,-1,-1,-1,-1,-1,55122,-1.0,91.1,-1,-1,-1
Rochester,MN,-1,-1,-1,-1,-1,72861,97.3,99.6,5064,105027,-1
Rochester,NY,-1,-1,-1,-1,-1,59041,96.6,143.7,28274,203802,-1
Rockdale,TX,-1,-1,-1,-1,-1,42411,-1.0,92.6,372,5913,-1
Rockford,IL,-1,-1,-1,-1,-1,53660,87.2,90.5,20243,156180,-1
Rockford,MN,-1,-1,-1,-1,-1,65428,-1.0,99.6,-1,-1,-1
Rock Hill,SC,-1,-1,-1,-1,-1,56660,-1.0,94.8,6107,71456,-1
Rockingham,NC,-1,-1,-1,-1,-1,30691,-1.0,96.4,1998,8727,-1
Hamlet,NC,-1,-1,-1,-1,-1,30691,-1.0,96.4,1137,5725,-1
Rockland,ME,-1,-1,-1,-1,-1,43475,-1.0,110.9,831,7458,-1
Rockmart,GA,-1,-1,-1,-1,-1,38125,-1.0,89.8,398,4489,-1
Rockport,TX,-1,-1,-1,-1,-1,46189,-1.0,92.6,774,10012,-1
Rock Springs,WY,-1,-1,-1,-1,-1,76176,-1.0,93.6,1381,21689,-1
Rock Valley,IA,-1,-1,-1,-1,-1,67690,-1.0,90.3,-1,-1,-1
Rockville,IN,-1,-1,-1,-1,-1,41992,-1.0,91.1,-1,-1,-1
Rocky Ford,CO,-1,-1,-1,-1,-1,31936,-1.0,105.8,260,3830,-1
Rocky Mount,NC,-1,-1,-1,-1,-1,42496,88.3,96.4,8521,59688,-1
Rocky Mount,VA,-1,-1,-1,-1,-1,40833,-1.0,98.1,298,4541,-1
Rogers City,MI,-1,-1,-1,-1,-1,41339,-1.0,91.4,90,2921,-1
Rogersville,MO,-1,-1,-1,-1,-1,42056,-1.0,91.2,260,3261,-1
Rogersville,TN,-1,-1,-1,-1,-1,46250,-1.0,90.0,810,4340,-1
Rolla,MO,-1,-1,-1,-1,-1,38503,-1.0,91.2,1945,18575,-1
Romancoke,MD,-1,-1,-1,-1,-1,94167,-1.0,121.4,-1,-1,-1
Rome,GA,-1,-1,-1,-1,-1,41647,89.6,89.8,4453,34896,-1
Rome,NY,-1,-1,-1,-1,-1,49044,-1.0,143.7,1381,32930,-1
Roosevelt,UT,-1,-1,-1,-1,-1,62050,-1.0,101.5,-1,-1,-1
Rosamond,CA,-1,-1,-1,-1,-1,57122,-1.0,146.9,-1,-1,-1
Roseau,MN,-1,-1,-1,-1,-1,53971,-1.0,99.6,52,2752,-1
Roseburg,OR,-1,-1,-1,-1,-1,46413,100.8,127.5,2090,20169,-1
Rose Hill,KS,-1,-1,-1,-1,-1,72298,-1.0,86.9,112,4187,-1
Roswell,NM,-1,-1,-1,-1,-1,42726,86.3,90.6,5365,47238,-1
Round Lake Beach,IL,-1,-1,-1,-1,-1,82653,-1.0,90.5,1435,27668,-1
Round Lake Beach,WI,-1,-1,-1,-1,-1,82653,-1.0,95.5,-1,-1,-1
McHenry,IL,-1,-1,-1,-1,-1,82653,-1.0,90.5,1161,27477,-1
McHenry,WI,-1,-1,-1,-1,-1,82653,-1.0,95.5,-1,-1,-1
Grayslake,IL,-1,-1,-1,-1,-1,82653,-1.0,90.5,990,21790,-1
Grayslake,WI,-1,-1,-1,-1,-1,82653,-1.0,95.5,-1,-1,-1
Roxboro,NC,-1,-1,-1,-1,-1,33100,-1.0,96.4,1148,8683,-1
Roxborough Park,CO,-1,-1,-1,-1,-1,134555,-1.0,105.8,-1,-1,-1
Royston,GA,-1,-1,-1,-1,-1,24097,-1.0,89.8,114,2640,-1
Ruckersville,VA,-1,-1,-1,-1,-1,80081,-1.0,98.1,-1,-1,-1
Rugby,ND,-1,-1,-1,-1,-1,46466,-1.0,97.8,86,2566,-1
Ruidoso,NM,-1,-1,-1,-1,-1,48712,-1.0,90.6,541,9504,-1
Ruleville,MS,-1,-1,-1,-1,-1,31667,-1.0,85.1,-1,-1,-1
Rumford,ME,-1,-1,-1,-1,-1,34946,-1.0,110.9,363,6236,-1
Running Springs,CA,-1,-1,-1,-1,-1,58875,-1.0,146.9,-1,-1,-1
Rupert,ID,-1,-1,-1,-1,-1,41395,-1.0,97.1,253,5166,-1
Rush City,MN,-1,-1,-1,-1,-1,46440,-1.0,99.6,-1,-1,-1
Rushville,IL,-1,-1,-1,-1,-1,41599,-1.0,90.5,90,2959,-1
Rushville,IN,-1,-1,-1,-1,-1,49805,-1.0,91.1,694,5979,-1
Rusk,TX,-1,-1,-1,-1,-1,53015,-1.0,92.6,284,5293,-1
Russell,KS,-1,-1,-1,-1,-1,39896,-1.0,86.9,162,4167,-1
Russells Point,OH,-1,-1,-1,-1,-1,43580,-1.0,92.9,64,1518,-1
Russellville,AL,-1,-1,-1,-1,-1,43526,-1.0,88.6,-1,-1,-1
Russellville,AR,-1,-1,-1,-1,-1,36308,85.5,92.1,2689,27992,-1
Russellville,KY,-1,-1,-1,-1,-1,36979,-1.0,93.9,631,7254,-1
Ruston,LA,-1,-1,-1,-1,-1,27433,-1.0,92.8,2249,21391,-1
Rutland,VT,-1,-1,-1,-1,-1,47806,-1.0,114.8,-1,-1,-1
Sabetha,KS,-1,-1,-1,-1,-1,54662,-1.0,86.9,82,2454,-1
Sabina,OH,-1,-1,-1,-1,-1,36445,-1.0,92.9,90,2764,-1
Sacramento,CA,-1,-1,-1,-1,-1,71559,120.3,146.9,48826,472469,-1
Safford,AZ,-1,-1,-1,-1,-1,52686,-1.0,107.0,-1,-1,-1
Saginaw,MI,-1,-1,-1,-1,-1,39902,84.0,91.4,6831,54155,-1
Sahuarita,AZ,-1,-1,-1,-1,-1,60019,-1.0,107.0,773,24067,-1
Green Valley,AZ,-1,-1,-1,-1,-1,60019,-1.0,107.0,-1,-1,-1
St. Albans,VT,-1,-1,-1,-1,-1,56650,-1.0,114.8,606,7235,-1
St. Anthony,ID,-1,-1,-1,-1,-1,45441,-1.0,97.1,70,3443,-1
St. Augustine,FL,-1,-1,-1,-1,-1,58712,-1.0,101.5,1669,12794,-1
St. Charles,MN,-1,-1,-1,-1,-1,71583,-1.0,99.6,43,3566,-1
St. Clair,MO,-1,-1,-1,-1,-1,41712,-1.0,91.2,655,4445,-1
St. Cloud,MN,-1,-1,-1,-1,-1,52721,95.4,99.6,5282,67942,-1
Ste. Genevieve,MO,-1,-1,-1,-1,-1,53472,-1.0,91.2,-1,-1,-1
St. Francis,MN,-1,-1,-1,-1,-1,83429,-1.0,99.6,273,7644,-1
St. George,UT,-1,-1,-1,-1,-1,59307,98.0,101.5,3373,73086,-1
St. Helena,CA,-1,-1,-1,-1,-1,90141,-1.0,146.9,278,5908,-1
St. Helens,OR,-1,-1,-1,-1,-1,62197,-1.0,127.5,552,12708,-1
St. Ignace,MI,-1,-1,-1,-1,-1,41474,-1.0,91.4,154,2270,-1
St. James,MN,-1,-1,-1,-1,-1,48100,-1.0,99.6,158,4271,-1
St. James,MO,-1,-1,-1,-1,-1,42463,-1.0,91.2,435,3994,-1
St. James,NC,-1,-1,-1,-1,-1,89183,-1.0,96.4,-1,-1,-1
St. Johns,AZ,-1,-1,-1,-1,-1,31935,-1.0,107.0,-1,-1,-1
St. Johns,MI,-1,-1,-1,-1,-1,56063,-1.0,91.4,273,7191,-1
St. Johnsbury,VT,-1,-1,-1,-1,-1,34120,-1.0,114.8,234,7367,-1
St. Joseph,IL,-1,-1,-1,-1,-1,96075,-1.0,90.5,-1,-1,-1
St. Joseph,MO,-1,-1,-1,-1,-1,48516,85.5,91.2,7836,75922,-1
St. Joseph,KS,-1,-1,-1,-1,-1,48516,-1.0,86.9,-1,-1,-1
St. Louis,MO,-1,-1,-1,-1,-1,63381,89.6,91.2,67308,355151,-1
St. Louis,IL,-1,-1,-1,-1,-1,63381,-1.0,90.5,-1,-1,-1
St. Maries,ID,-1,-1,-1,-1,-1,44865,-1.0,97.1,36,2593,-1
St. Martinville,LA,-1,-1,-1,-1,-1,32193,-1.0,92.8,-1,-1,-1
St. Marys,KS,-1,-1,-1,-1,-1,60656,-1.0,86.9,41,2326,-1
St. Marys,OH,-1,-1,-1,-1,-1,58333,-1.0,92.9,-1,-1,-1
St. Marys,PA,-1,-1,-1,-1,-1,49538,-1.0,100.5,-1,-1,-1
St. Marys,WV,-1,-1,-1,-1,-1,46389,-1.0,90.1,-1,-1,-1
St. Marys,OH,-1,-1,-1,-1,-1,46389,-1.0,92.9,-1,-1,-1
St. Marys,GA,-1,-1,-1,-1,-1,54655,-1.0,89.8,1156,16424,-1
Kingsland,GA,-1,-1,-1,-1,-1,54655,-1.0,89.8,1175,14033,-1
St. Pauls,NC,-1,-1,-1,-1,-1,32679,-1.0,96.4,239,2036,-1
St. Peter,MN,-1,-1,-1,-1,-1,55970,-1.0,99.6,510,11063,-1
St. Simons,GA,-1,-1,-1,-1,-1,87397,-1.0,89.8,-1,-1,-1
Salamanca,NY,-1,-1,-1,-1,-1,32014,-1.0,143.7,555,5521,-1
Salem,IL,-1,-1,-1,-1,-1,37727,-1.0,90.5,749,7180,-1
Salem,IN,-1,-1,-1,-1,-1,36411,-1.0,91.1,-1,-1,-1
Salem,MO,-1,-1,-1,-1,-1,31211,-1.0,91.2,412,4898,-1
Salem,NJ,-1,-1,-1,-1,-1,28208,-1.0,118.3,607,5855,-1
Salem,OH,-1,-1,-1,-1,-1,45625,86.6,92.9,637,11676,-1
Salem,OR,-1,-1,-1,-1,-1,57760,105.8,127.5,13114,155820,-1
Salida,CO,-1,-1,-1,-1,-1,52083,-1.0,105.8,327,5337,-1
Salina,KS,-1,-1,-1,-1,-1,50156,-1.0,86.9,4955,46547,-1
Salinas,CA,-1,-1,-1,-1,-1,65491,138.3,146.9,11643,144242,-1
Salisbury,MD,-1,-1,-1,-1,-1,52425,103.2,121.4,5387,29046,-1
Salisbury,DE,-1,-1,-1,-1,-1,52425,-1.0,106.6,-1,-1,-1
Sallisaw,OK,-1,-1,-1,-1,-1,32145,-1.0,88.2,582,8985,-1
Salmon,ID,-1,-1,-1,-1,-1,39535,-1.0,97.1,120,3120,-1
Saltillo,MS,-1,-1,-1,-1,-1,58190,-1.0,85.1,-1,-1,-1
Salt Lake City,UT,-1,-1,-1,-1,-1,74272,105.9,101.5,30308,177873,-1
West Valley City,UT,-1,-1,-1,-1,-1,74272,-1.0,101.5,-1,-1,-1
Saluda,SC,-1,-1,-1,-1,-1,31797,-1.0,94.8,270,2980,-1
San Angelo,TX,-1,-1,-1,-1,-1,51585,90.7,92.6,8906,92234,-1
San Antonio,TX,-1,-1,-1,-1,-1,58038,92.7,92.6,193901,1392198,-1
San Carlos,AZ,-1,-1,-1,-1,-1,26799,-1.0,107.0,-1,-1,-1
Sandersville,GA,-1,-1,-1,-1,-1,32670,-1.0,89.8,702,5890,-1
San Diego,CA,-1,-1,-1,-1,-1,78333,136.2,146.9,72893,1313433,-1
San Diego,TX,-1,-1,-1,-1,-1,24054,-1.0,92.6,294,4357,-1
Sandpoint,ID,-1,-1,-1,-1,-1,45590,-1.0,97.1,482,8503,-1
Sandusky,MI,-1,-1,-1,-1,-1,40024,-1.0,91.4,-1,-1,-1
Sandusky,OH,-1,-1,-1,-1,-1,46889,90.8,92.9,2849,25380,-1
Sandy,OR,-1,-1,-1,-1,-1,72794,-1.0,127.5,553,9426,-1
Sanford,ME,-1,-1,-1,-1,-1,42874,-1.0,110.9,1749,21216,-1
Sanford,NC,-1,-1,-1,-1,-1,47218,-1.0,96.4,-1,-1,-1
San Francisco,CA,-1,-1,-1,-1,-1,103442,178.6,146.9,76380,818594,-1
Oakland,CA,-1,-1,-1,-1,-1,103442,-1.0,146.9,47347,409723,-1
Sanger,CA,-1,-1,-1,-1,-1,45226,-1.0,146.9,2530,26246,-1
Sanger,TX,-1,-1,-1,-1,-1,64724,-1.0,92.6,284,8350,-1
San Germán,PR,-1,-1,-1,-1,-1,16499,-1.0,-1.0,-1,-1,-1
Cabo Rojo,PR,-1,-1,-1,-1,-1,16499,-1.0,-1.0,-1,-1,-1
Sabana Grande,PR,-1,-1,-1,-1,-1,16499,-1.0,-1.0,-1,-1,-1
San Joaquin,CA,-1,-1,-1,-1,-1,34426,-1.0,146.9,-1,-1,-1
San Jose,CA,-1,-1,-1,-1,-1,124724,173.5,146.9,50773,970252,-1
San Juan,PR,-1,-1,-1,-1,-1,23681,-1.0,-1.0,-1,-1,-1
San Luis,AZ,-1,-1,-1,-1,-1,36592,-1.0,107.0,-1,-1,-1
San Luis Obispo,CA,-1,-1,-1,-1,-1,58016,136.1,146.9,3646,44008,-1
San Manuel,AZ,-1,-1,-1,-1,-1,44828,-1.0,107.0,-1,-1,-1
San Marcos,TX,-1,-1,-1,-1,-1,40637,-1.0,92.6,3757,55100,-1
San Saba,TX,-1,-1,-1,-1,-1,34593,-1.0,92.6,119,2458,-1
Santa Barbara,CA,-1,-1,-1,-1,-1,80322,-1.0,146.9,5750,85967,-1
Santa Clarita,CA,-1,-1,-1,-1,-1,104480,-1.0,146.9,6108,170458,-1
Santa Cruz,CA,-1,-1,-1,-1,-1,85799,163.9,146.9,6998,56860,-1
Santa Fe,NM,-1,-1,-1,-1,-1,57292,105.1,90.6,9441,76442,-1
Santa Isabel,PR,-1,-1,-1,-1,-1,15895,-1.0,-1.0,-1,-1,-1
Santa Maria,CA,-1,-1,-1,-1,-1,69574,143.0,146.9,6188,87803,-1
Santa Paula,CA,-1,-1,-1,-1,-1,60639,-1.0,146.9,1238,28810,-1
Santaquin,UT,-1,-1,-1,-1,-1,72016,-1.0,101.5,-1,-1,-1
Santa Rosa,CA,-1,-1,-1,-1,-1,78540,141.7,146.9,9735,158182,-1
Santa Rosa,NM,-1,-1,-1,-1,-1,25774,-1.0,90.6,166,2593,-1
Santa Rosa Beach,FL,-1,-1,-1,-1,-1,88803,-1.0,101.5,-1,-1,-1
Santo Domingo Pueblo,NM,-1,-1,-1,-1,-1,35707,-1.0,90.6,-1,-1,-1
Saranac Lake,NY,-1,-1,-1,-1,-1,50471,-1.0,143.7,-1,-1,-1
Sarasota,FL,-1,-1,-1,-1,-1,58656,104.4,101.5,7404,51928,-1
Bradenton,FL,-1,-1,-1,-1,-1,58656,-1.0,101.5,4908,54337,-1
Saratoga Springs,NY,-1,-1,-1,-1,-1,83231,-1.0,143.7,1260,29080,-1
Sauk Centre,MN,-1,-1,-1,-1,-1,58487,-1.0,99.6,167,4073,-1
Sault Ste. Marie,MI,-1,-1,-1,-1,-1,40437,-1.0,91.4,1485,13849,-1
Savanna,IL,-1,-1,-1,-1,-1,38431,-1.0,90.5,-1,-1,-1
Savanna,IA,-1,-1,-1,-1,-1,38431,-1.0,90.3,-1,-1,-1
Savannah,GA,-1,-1,-1,-1,-1,55914,97.3,89.8,20133,210744,-1
Savannah,MO,-1,-1,-1,-1,-1,49058,-1.0,91.2,112,5104,-1
Savannah,TN,-1,-1,-1,-1,-1,36732,-1.0,90.0,1347,7330,-1
Saw Creek,PA,-1,-1,-1,-1,-1,60294,-1.0,100.5,-1,-1,-1
Sayre,OK,-1,-1,-1,-1,-1,37000,-1.0,88.2,98,4137,-1
Sayre,PA,-1,-1,-1,-1,-1,39412,-1.0,100.5,-1,-1,-1
Sayre,NY,-1,-1,-1,-1,-1,39412,-1.0,143.7,-1,-1,-1
Waverly,PA,-1,-1,-1,-1,-1,39412,-1.0,100.5,-1,-1,-1
Waverly,NY,-1,-1,-1,-1,-1,39412,-1.0,143.7,-1,-1,-1
Schulenburg,TX,-1,-1,-1,-1,-1,47000,-1.0,92.6,315,2743,-1
Schuyler,NE,-1,-1,-1,-1,-1,64125,-1.0,93.6,-1,-1,-1
Scott City,KS,-1,-1,-1,-1,-1,62917,-1.0,86.9,142,3475,-1
Scott City,MO,-1,-1,-1,-1,-1,42273,-1.0,91.2,170,4525,-1
Scottsbluff,NE,-1,-1,-1,-1,-1,46877,-1.0,93.6,1820,15053,-1
Scottsboro,AL,-1,-1,-1,-1,-1,38427,-1.0,88.6,-1,-1,-1
Scottsburg,IN,-1,-1,-1,-1,-1,37448,-1.0,91.1,770,5935,-1
Scottsville,KY,-1,-1,-1,-1,-1,33456,-1.0,93.9,0,4558,-1
Scranton,PA,-1,-1,-1,-1,-1,50208,91.3,100.5,5338,71920,-1
Sealy,TX,-1,-1,-1,-1,-1,56934,-1.0,92.6,356,6461,-1
Searcy,AR,-1,-1,-1,-1,-1,38578,85.4,92.1,2585,23791,-1
Seaside,OR,-1,-1,-1,-1,-1,49648,-1.0,127.5,-1,-1,-1
Seaside,CA,-1,-1,-1,-1,-1,77542,-1.0,146.9,1450,34057,-1
Monterey,CA,-1,-1,-1,-1,-1,77542,-1.0,146.9,2679,27619,-1
Seattle,WA,-1,-1,-1,-1,-1,86375,124.6,112.8,73528,620195,-1
Sebastian,FL,-1,-1,-1,-1,-1,52911,-1.0,101.5,1206,21063,-1
Vero Beach,FL,-1,-1,-1,-1,-1,52911,98.9,101.5,1401,17254,-1
Florida Ridge,FL,-1,-1,-1,-1,-1,52911,-1.0,101.5,-1,-1,-1
Sebring,FL,-1,-1,-1,-1,-1,39564,93.1,101.5,1045,10518,-1
Avon Park,FL,-1,-1,-1,-1,-1,39564,-1.0,101.5,789,8850,-1
Sedalia,MO,-1,-1,-1,-1,-1,41926,-1.0,91.2,2913,21091,-1
Sedona,AZ,-1,-1,-1,-1,-1,58330,-1.0,107.0,455,11240,-1
Seguin,TX,-1,-1,-1,-1,-1,44922,-1.0,92.6,2662,27087,-1
Selma,AL,-1,-1,-1,-1,-1,27532,-1.0,88.6,-1,-1,-1
Selma,CA,-1,-1,-1,-1,-1,50499,-1.0,146.9,3005,23169,-1
Selmer,TN,-1,-1,-1,-1,-1,32350,-1.0,90.0,520,4699,-1
Seminole,OK,-1,-1,-1,-1,-1,33785,-1.0,88.2,1141,6895,-1
Seminole,TX,-1,-1,-1,-1,-1,58068,-1.0,92.6,168,6269,-1
Senatobia,MS,-1,-1,-1,-1,-1,49929,-1.0,85.1,-1,-1,-1
Seneca,SC,-1,-1,-1,-1,-1,41606,94.0,94.8,767,7852,-1
Sequim,WA,-1,-1,-1,-1,-1,51962,-1.0,112.8,725,5978,-1
Seven Lakes,NC,-1,-1,-1,-1,-1,99063,-1.0,96.4,-1,-1,-1
Severance,CO,-1,-1,-1,-1,-1,101204,-1.0,105.8,-1,-1,-1
Sevierville,TN,-1,-1,-1,-1,-1,44788,103.5,90.0,2088,17854,-1
Seville,OH,-1,-1,-1,-1,-1,60813,-1.0,92.9,116,2438,-1
Seward,NE,-1,-1,-1,-1,-1,67888,-1.0,93.6,162,6842,-1
Seymour,IN,-1,-1,-1,-1,-1,46324,-1.0,91.1,2345,19507,-1
Seymour (Outagamie County),WI,-1,-1,-1,-1,-1,57577,-1.0,95.5,-1,-1,-1
Shady Cove,OR,-1,-1,-1,-1,-1,39622,-1.0,127.5,-1,-1,-1
Shady Side,MD,-1,-1,-1,-1,-1,100018,-1.0,121.4,-1,-1,-1
Deale,MD,-1,-1,-1,-1,-1,100018,-1.0,121.4,-1,-1,-1
Shafter,CA,-1,-1,-1,-1,-1,44967,-1.0,146.9,1200,16247,-1
Shallowater,TX,-1,-1,-1,-1,-1,69808,-1.0,92.6,42,2384,-1
Shamokin,PA,-1,-1,-1,-1,-1,35964,-1.0,100.5,67,7337,-1
Mount Carmel,PA,-1,-1,-1,-1,-1,35964,-1.0,100.5,230,5869,-1
Shannondale,WV,-1,-1,-1,-1,-1,72399,-1.0,90.1,-1,-1,-1
Shawano,WI,-1,-1,-1,-1,-1,46137,-1.0,95.5,518,8875,-1
