Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber
McKees Rocks,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,809,6038,-1
McSherrystown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,54,2839,-1
Mechanicsburg,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,554,8744,-1
Media,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,228,5448,-1
Mercersburg,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,68,1593,-1
Middleburg,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,107,1333,-1
Middlesex TownshipButler County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,86,5518,-1
Middlesex TownshipCumberland County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,410,7124,-1
Middletown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,293,8781,-1
Middletown Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2806,47432,-1
Midland,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,779,2809,-1
Midway,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2,924,-1
Mifflin,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2,600,-1
Mifflin County Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1265,30294,-1
Mifflin Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,2272,-1
Millbourne,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,40,914,-1
Millcreek TownshipErie County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2250,52537,-1
Millcreek TownshipLebanon County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,105,3274,-1
Millersville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,225,7350,-1
Mill Hall,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,1456,-1
Millvale,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,74,3643,-1
Minersville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,155,4187,-1
Mohnton,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,48,3110,-1
Monaca,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,274,5675,-1
Monongahela,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,311,4409,-1
Monroeville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,951,27622,-1
Montgomery Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,900,24720,-1
Montoursville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,80,4600,-1
Montrose,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,89,1509,-1
Moon Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,712,23197,-1
Moore Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,146,9775,-1
Moosic,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,544,5811,-1
Morris-Cooper Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,44,5623,-1
Morrisville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,556,9639,-1
Morton,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,260,2658,-1
Mount Carmel Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,30,2582,-1
Mount Gretna Borough,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,237,-1
Mount Jewett,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,12,983,-1
Mount Joy,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,270,7426,-1
Mount Lebanon,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,530,30380,-1
Mount Oliver,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,418,3644,-1
Mount Pleasant,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,140,4357,-1
Mount Pleasant Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,58,3667,-1
Mountville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,82,2886,-1
Muhlenberg Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1171,19028,-1
Munhall,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,422,11048,-1
Murrysville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,204,19688,-1
Myerstown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,136,3163,-1
Nanticoke,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,968,10183,-1
Nanty Glo,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,164,2763,-1
Narberth,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,106,4063,-1
Nazareth Area,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,248,6118,-1
Nelson Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,6,567,-1
Nescopeck,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,8,1426,-1
Neshannock Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,283,9282,-1
Nether Providence Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,526,13298,-1
Neville Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,84,1120,-1
New Berlin,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,6,813,-1
Newberry Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,805,15825,-1
New Brighton,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1079,9246,-1
New Britain,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,54,2279,-1
New Britain Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,206,11109,-1
New Castle Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,42,396,-1
New Cumberland,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,308,7061,-1
New Florence,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,4,724,-1
New Garden Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,412,12307,-1
New Hanover Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,161,10029,-1
New Holland,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,162,5223,-1
New Hope,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,138,2298,-1
New Kensington,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1036,13583,-1
New Philadelphia,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,12,1085,-1
New Sewickley Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,292,7651,-1
Newton Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,24,2812,-1
Newtown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,82,2404,-1
Newtown TownshipBucks County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,429,19713,-1
Newtown TownshipDelaware County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,306,11937,-1
Newville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,72,1309,-1
Norristown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2892,32217,-1
Northampton,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,391,10064,-1
Northampton Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,592,41145,-1
North Belle Vernon,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,210,1941,-1
North Catasauqua,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,125,2919,-1
North Cornwall Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,284,6683,-1
North Coventry Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,411,7924,-1
North EastErie County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,290,4186,-1
Northeastern Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,410,11441,-1
Northern Berks Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,390,12828,-1
Northern Cambria Borough,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,226,3875,-1
Northern Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,474,29057,-1
Northern York Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2188,68116,-1
North Fayette Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,872,13375,-1
North Franklin Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,267,4642,-1
North Huntingdon Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,781,29816,-1
North Irwin,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,12,835,-1
North Lebanon Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,559,11141,-1
North Londonderry Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,170,7114,-1
North Middleton Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,202,11191,-1
North Sewickley Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,257,5628,-1
North Strabane Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,322,12876,-1
Northumberland,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,148,3505,-1
North Union Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,4,1264,-1
North Versailles Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,662,12051,-1
North Wales,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,122,3245,-1
Northwest Lancaster County Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,402,18254,-1
Norwood,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,238,5825,-1
Oakland,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,6,565,-1
Oakmont,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,298,6411,-1
O'Hara Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,144,9361,-1
Ohio Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,182,4397,-1
Old Forge,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,182,8525,-1
Old Lycoming Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,229,5276,-1
Oley Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,74,3750,-1
Olyphant,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,88,4973,-1
Orangeville Area,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,26,1697,-1
Osceola Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,709,-1
Otto Eldred Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,20,2420,-1
Oxford,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,276,4776,-1
Paint Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,49,3156,-1
Palmerton,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,240,5235,-1
Palmer Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,958,21029,-1
Palmyra,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,310,7099,-1
Palo Alto,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,7,1073,-1
Parkesburg,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,126,3514,-1
Patterson Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,94,2930,-1
Patton Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,513,13570,-1
Paxtang,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,90,1493,-1
Pen Argyl,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,132,3693,-1
Penbrook,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,53,2937,-1
Penn Hills,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2236,44001,-1
Pennridge Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,241,10783,-1
Penn TownshipButler County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,79,5212,-1
Penn TownshipLancaster County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,278,8973,-1
Penn TownshipPerry County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,72,3284,-1
Penn TownshipWestmoreland County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,239,20387,-1
Penn TownshipYork County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,575,16193,-1
Pequea Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,141,4581,-1
Perkasie,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,420,8695,-1
Perryopolis,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,30,1693,-1
Peters Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,204,20731,-1
Phoenixville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,932,16923,-1
Pine Creek Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,102,3192,-1
Pitcairn,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,382,3308,-1
Pittston,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,487,7539,-1
Plainfield Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,144,6370,-1
Plains Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,363,10460,-1
Pleasant Hills,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,166,7959,-1
Plum,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,390,26311,-1
Plumstead Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,302,11937,-1
Plymouth TownshipMontgomery County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1241,16534,-1
Pocono Mountain Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2247,36242,-1
Pocono Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,794,11430,-1
Point Marion,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,70,1225,-1
Point Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,102,3940,-1
Polk,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,8,992,-1
Port Allegany,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,24,2160,-1
Port Carbon,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,6,1766,-1
Port Vue,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,173,3838,-1
Prospect Park,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,402,6545,-1
Pulaski TownshipLawrence County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,62,3393,-1
Pymatuning Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,246,3555,-1
Quakertown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,570,8690,-1
Raccoon Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,28,3218,-1
Radnor Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,782,31260,-1
Ralpho Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,34,3938,-1
Rankin,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,26,2101,-1
Redstone Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,26,5959,-1
Resa Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,24,2558,-1
Rice Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,24,3098,-1
Richland,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,1514,-1
Richland TownshipBucks County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,511,13124,-1
Richland TownshipCambria County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1125,12562,-1
Ridley Park,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,178,7048,-1
Ridley Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1264,30135,-1
Ringtown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,6,759,-1
Riverside,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,18,1871,-1
Roaring Brook Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,61,1815,-1
Robeson Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,163,7807,-1
Robinson TownshipAllegheny County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,683,13742,-1
Robinson TownshipWashington County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,60,2144,-1
Rochester Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,164,2839,-1
Rockledge,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,101,2491,-1
Rosslyn Farms,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,421,-1
Ross Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1670,30615,-1
Rostraver Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,882,11729,-1
Royalton,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,4,964,-1
Royersford,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,193,4763,-1
Rush Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,246,3756,-1
Ryan Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,22,2550,-1
Sadsbury TownshipChester County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,12,3443,-1
Salem TownshipLuzerne County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,82,4121,-1
Salisbury Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,540,14197,-1
Saltsburg,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,18,874,-1
Sandy Lake,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,8,685,-1
Sandy Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,564,11527,-1
Sankertown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,14,649,-1
Saxton,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,756,-1
Scott TownshipAllegheny County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,522,15778,-1
Scott TownshipColumbia County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,170,5049,-1
Scott TownshipLackawanna County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,36,4911,-1
Selinsgrove,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,644,5465,-1
Seven Springs,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,10,99,-1
Seward,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2,451,-1
Sewickley Heights,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,14,975,-1
Shaler Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,560,27862,-1
Shamokin Dam,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,96,1451,-1
Sharon,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1453,14672,-1
Sharon Hill,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,420,5367,-1
Sharpsburg,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,230,3281,-1
Sharpsville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,322,4040,-1
Shenango TownshipLawrence County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,438,7652,-1
Shillington,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,268,5042,-1
Shiremanstown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,10,1466,-1
Shohola Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,64,2541,-1
Silver Lake Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,38,1719,-1
Silver Spring Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,338,14067,-1
Sinking Spring,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,159,3767,-1
Slatington,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,182,4452,-1
Smethport,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,48,1547,-1
Smithfield,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,792,-1
Smithton Borough,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,8,406,-1
Smith Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,4508,-1
Solebury Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,156,8957,-1
Souderton,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,144,6601,-1
South Abington Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,184,9588,-1
South Beaver Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,70,2845,-1
South Buffalo Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,41,2771,-1
South Centre Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,191,1924,-1
South Coatesville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,70,1185,-1
South Connellsville Borough,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,20,2121,-1
Southern Regional Lancaster County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,94,3914,-1
Southern Regional York County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,359,10136,-1
South Fayette Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,151,13359,-1
South Fork,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,1018,-1
South Greensburg,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,60,2216,-1
South Heidelberg Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,159,7542,-1
South Heights,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,487,-1
South Lebanon Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,226,8867,-1
South Londonderry Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,114,7691,-1
South Park Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,110,14057,-1
South Strabane Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,866,8975,-1
Southwestern Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,275,18477,-1
Southwest Greensburg,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,142,2187,-1
Southwest Mercer County Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,420,11071,-1
Southwest Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,92,2918,-1
South Whitehall Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1333,20110,-1
Spring City,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,168,3438,-1
Springdale,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,110,3474,-1
Springdale Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,36,1650,-1
Springettsbury Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1901,25205,-1
Springfield TownshipDelaware County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1389,22990,-1
Springfield TownshipMontgomery County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,646,18926,-1
Spring Garden Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1038,12218,-1
Spring TownshipBerks County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,678,27157,-1
Spring TownshipCentre County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,50,7243,-1
Spring TownshipSnyder County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,8,1569,-1
St. Clair Boro,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,226,2962,-1
St. Clair Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,1338,-1
Steelton,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,641,5636,-1
St. Marys City,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,364,13273,-1
Stockertown,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,2,773,-1
Stoneboro,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,14,1007,-1
Stowe Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,324,6029,-1
Strasburg,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,61,2802,-1
Stroud Area Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,3103,35282,-1
Sugarcreek,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,132,4932,-1
Sugarloaf TownshipLuzerne County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,42,4112,-1
Sugar Notch,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,30,957,-1
Summerhill Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,70,2554,-1
Summit Hill,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,14,2981,-1
Summit Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,42,2229,-1
Susquehanna Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,187,7673,-1
Susquehanna TownshipDauphin County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1035,23556,-1
Sutersville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,586,-1
Swarthmore,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,168,6161,-1
Swatara Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,1722,22781,-1
Sweden Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,711,-1
Swissvale,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,763,8721,-1
Swoyersville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,254,4830,-1
Sykesville,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,1152,-1
Tarentum,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,338,4501,-1
Tatamy,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,28,1112,-1
Taylor,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,337,6134,-1
Telford,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,186,4632,-1
Throop,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,140,4061,-1
Tiadaghton Valley Regional,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,236,6613,-1
Tidioute,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,8,713,-1
Tilden Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,112,3895,-1
Tinicum TownshipBucks County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,58,4259,-1
Tinicum TownshipDelaware County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,490,4237,-1
Towamencin Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,421,17830,-1
Tower City,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,14,1313,-1
Trafford,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,72,3080,-1
Tredyffrin Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,518,29336,-1
Troy,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,66,1445,-1
Tulpehocken Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,38,3611,-1
Tunkhannock TownshipWyoming County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,110,4294,-1
Turtle Creek,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,71,5489,-1
Union Dale,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,341,-1
Union TownshipLawrence County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,382,4992,-1
Union TownshipSchuylkill County,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,0,1348,-1
Upland,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,348,2889,-1
Upper Allen Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,313,18659,-1
Upper Burrell Township,PA,-1,-1,-1,-1,-1,-1,-1.0,100.5,44,2128,-1
